Freq.	V(vo)
3.75084517957348e+04	(-2.72214236574405e+01dB,-9.10489308375617e+00°)
3.75344596859508e+04	(-2.72217691974007e+01dB,-9.09907095618175e+00°)
3.75604856097118e+04	(-2.72221143019277e+01dB,-9.09325191740325e+00°)
3.75865295795220e+04	(-2.72224589715141e+01dB,-9.08743596703186e+00°)
3.76125916078944e+04	(-2.72228032066522e+01dB,-9.08162310467603e+00°)
3.76386717073504e+04	(-2.72231470078337e+01dB,-9.07581332994153e+00°)
3.76647698904205e+04	(-2.72234903755503e+01dB,-9.07000664243145e+00°)
3.76908861696435e+04	(-2.72238333102928e+01dB,-9.06420304174620e+00°)
3.77170205575671e+04	(-2.72241758125520e+01dB,-9.05840252748348e+00°)
3.77431730667476e+04	(-2.72245178828180e+01dB,-9.05260509923837e+00°)
3.77693437097501e+04	(-2.72248595215806e+01dB,-9.04681075660325e+00°)
3.77955324991484e+04	(-2.72252007293293e+01dB,-9.04101949916785e+00°)
3.78217394475248e+04	(-2.72255415065530e+01dB,-9.03523132651925e+00°)
3.78479645674708e+04	(-2.72258818537402e+01dB,-9.02944623824189e+00°)
3.78742078715860e+04	(-2.72262217713791e+01dB,-9.02366423391756e+00°)
3.79004693724794e+04	(-2.72265612599575e+01dB,-9.01788531312543e+00°)
3.79267490827682e+04	(-2.72269003199627e+01dB,-9.01210947544201e+00°)
3.79530470150786e+04	(-2.72272389518815e+01dB,-9.00633672044123e+00°)
3.79793631820456e+04	(-2.72275771562006e+01dB,-9.00056704769437e+00°)
3.80056975963128e+04	(-2.72279149334059e+01dB,-8.99480045677011e+00°)
3.80320502705328e+04	(-2.72282522839831e+01dB,-8.98903694723454e+00°)
3.80584212173666e+04	(-2.72285892084176e+01dB,-8.98327651865112e+00°)
3.80848104494843e+04	(-2.72289257071941e+01dB,-8.97751917058075e+00°)
3.81112179795648e+04	(-2.72292617807972e+01dB,-8.97176490258171e+00°)
3.81376438202955e+04	(-2.72295974297107e+01dB,-8.96601371420974e+00°)
3.81640879843728e+04	(-2.72299326544184e+01dB,-8.96026560501797e+00°)
3.81905504845020e+04	(-2.72302674554035e+01dB,-8.95452057455697e+00°)
3.82170313333970e+04	(-2.72306018331486e+01dB,-8.94877862237476e+00°)
3.82435305437807e+04	(-2.72309357881363e+01dB,-8.94303974801678e+00°)
3.82700481283845e+04	(-2.72312693208484e+01dB,-8.93730395102592e+00°)
3.82965840999491e+04	(-2.72316024317665e+01dB,-8.93157123094256e+00°)
3.83231384712237e+04	(-2.72319351213718e+01dB,-8.92584158730449e+00°)
3.83497112549664e+04	(-2.72322673901450e+01dB,-8.92011501964701e+00°)
3.83763024639442e+04	(-2.72325992385663e+01dB,-8.91439152750285e+00°)
3.84029121109329e+04	(-2.72329306671157e+01dB,-8.90867111040225e+00°)
3.84295402087172e+04	(-2.72332616762727e+01dB,-8.90295376787292e+00°)
3.84561867700907e+04	(-2.72335922665163e+01dB,-8.89723949944006e+00°)
3.84828518078557e+04	(-2.72339224383252e+01dB,-8.89152830462635e+00°)
3.85095353348236e+04	(-2.72342521921777e+01dB,-8.88582018295202e+00°)
3.85362373638146e+04	(-2.72345815285515e+01dB,-8.88011513393473e+00°)
3.85629579076577e+04	(-2.72349104479242e+01dB,-8.87441315708973e+00°)
3.85896969791909e+04	(-2.72352389507726e+01dB,-8.86871425192973e+00°)
3.86164545912611e+04	(-2.72355670375735e+01dB,-8.86301841796499e+00°)
3.86432307567240e+04	(-2.72358947088029e+01dB,-8.85732565470330e+00°)
3.86700254884443e+04	(-2.72362219649367e+01dB,-8.85163596164996e+00°)
3.86968387992957e+04	(-2.72365488064502e+01dB,-8.84594933830786e+00°)
3.87236707021606e+04	(-2.72368752338184e+01dB,-8.84026578417739e+00°)
3.87505212099306e+04	(-2.72372012475158e+01dB,-8.83458529875651e+00°)
3.87773903355060e+04	(-2.72375268480165e+01dB,-8.82890788154074e+00°)
3.88042780917963e+04	(-2.72378520357942e+01dB,-8.82323353202317e+00°)
3.88311844917196e+04	(-2.72381768113222e+01dB,-8.81756224969443e+00°)
3.88581095482033e+04	(-2.72385011750734e+01dB,-8.81189403404276e+00°)
3.88850532741836e+04	(-2.72388251275203e+01dB,-8.80622888455396e+00°)
3.89120156826057e+04	(-2.72391486691349e+01dB,-8.80056680071143e+00°)
3.89389967864238e+04	(-2.72394718003889e+01dB,-8.79490778199615e+00°)
3.89659965986010e+04	(-2.72397945217534e+01dB,-8.78925182788671e+00°)
3.89930151321094e+04	(-2.72401168336994e+01dB,-8.78359893785928e+00°)
3.90200523999302e+04	(-2.72404387366972e+01dB,-8.77794911138767e+00°)
3.90471084150536e+04	(-2.72407602312167e+01dB,-8.77230234794329e+00°)
3.90741831904786e+04	(-2.72410813177277e+01dB,-8.76665864699515e+00°)
3.91012767392135e+04	(-2.72414019966992e+01dB,-8.76101800800994e+00°)
3.91283890742754e+04	(-2.72417222686000e+01dB,-8.75538043045193e+00°)
3.91555202086904e+04	(-2.72420421338985e+01dB,-8.74974591378304e+00°)
3.91826701554940e+04	(-2.72423615930625e+01dB,-8.74411445746285e+00°)
3.92098389277302e+04	(-2.72426806465597e+01dB,-8.73848606094855e+00°)
3.92370265384525e+04	(-2.72429992948570e+01dB,-8.73286072369505e+00°)
3.92642330007232e+04	(-2.72433175384212e+01dB,-8.72723844515486e+00°)
3.92914583276138e+04	(-2.72436353777186e+01dB,-8.72161922477817e+00°)
3.93187025322047e+04	(-2.72439528132151e+01dB,-8.71600306201285e+00°)
3.93459656275855e+04	(-2.72442698453760e+01dB,-8.71038995630445e+00°)
3.93732476268547e+04	(-2.72445864746664e+01dB,-8.70477990709620e+00°)
3.94005485431203e+04	(-2.72449027015511e+01dB,-8.69917291382899e+00°)
3.94278683894989e+04	(-2.72452185264941e+01dB,-8.69356897594144e+00°)
3.94552071791165e+04	(-2.72455339499593e+01dB,-8.68796809286986e+00°)
3.94825649251080e+04	(-2.72458489724100e+01dB,-8.68237026404824e+00°)
3.95099416406176e+04	(-2.72461635943093e+01dB,-8.67677548890831e+00°)
3.95373373387985e+04	(-2.72464778161198e+01dB,-8.67118376687949e+00°)
3.95647520328130e+04	(-2.72467916383036e+01dB,-8.66559509738894e+00°)
3.95921857358327e+04	(-2.72471050613223e+01dB,-8.66000947986154e+00°)
3.96196384610381e+04	(-2.72474180856375e+01dB,-8.65442691371989e+00°)
3.96471102216190e+04	(-2.72477307117099e+01dB,-8.64884739838435e+00°)
3.96746010307742e+04	(-2.72480429400001e+01dB,-8.64327093327302e+00°)
3.97021109017118e+04	(-2.72483547709682e+01dB,-8.63769751780170e+00°)
3.97296398476491e+04	(-2.72486662050739e+01dB,-8.63212715138402e+00°)
3.97571878818123e+04	(-2.72489772427764e+01dB,-8.62655983343132e+00°)
3.97847550174370e+04	(-2.72492878845347e+01dB,-8.62099556335269e+00°)
3.98123412677679e+04	(-2.72495981308071e+01dB,-8.61543434055505e+00°)
3.98399466460590e+04	(-2.72499079820517e+01dB,-8.60987616444303e+00°)
3.98675711655732e+04	(-2.72502174387261e+01dB,-8.60432103441910e+00°)
3.98952148395830e+04	(-2.72505265012876e+01dB,-8.59876894988345e+00°)
3.99228776813697e+04	(-2.72508351701929e+01dB,-8.59321991023413e+00°)
3.99505597042241e+04	(-2.72511434458984e+01dB,-8.58767391486694e+00°)
3.99782609214461e+04	(-2.72514513288602e+01dB,-8.58213096317550e+00°)
4.00059813463448e+04	(-2.72517588195337e+01dB,-8.57659105455122e+00°)
4.00337209922386e+04	(-2.72520659183742e+01dB,-8.57105418838336e+00°)
4.00614798724551e+04	(-2.72523726258364e+01dB,-8.56552036405898e+00°)
4.00892580003311e+04	(-2.72526789423746e+01dB,-8.55998958096293e+00°)
4.01170553892127e+04	(-2.72529848684427e+01dB,-8.55446183847794e+00°)
4.01448720524552e+04	(-2.72532904044943e+01dB,-8.54893713598455e+00°)
4.01727080034233e+04	(-2.72535955509825e+01dB,-8.54341547286115e+00°)
4.02005632554908e+04	(-2.72539003083599e+01dB,-8.53789684848395e+00°)
4.02284378220408e+04	(-2.72542046770789e+01dB,-8.53238126222704e+00°)
4.02563317164659e+04	(-2.72545086575913e+01dB,-8.52686871346236e+00°)
4.02842449521675e+04	(-2.72548122503485e+01dB,-8.52135920155971e+00°)
4.03121775425569e+04	(-2.72551154558017e+01dB,-8.51585272588673e+00°)
4.03401295010542e+04	(-2.72554182744014e+01dB,-8.51034928580898e+00°)
4.03681008410892e+04	(-2.72557207065979e+01dB,-8.50484888068985e+00°)
4.03960915761006e+04	(-2.72560227528409e+01dB,-8.49935150989065e+00°)
4.04241017195367e+04	(-2.72563244135800e+01dB,-8.49385717277056e+00°)
4.04521312848551e+04	(-2.72566256892641e+01dB,-8.48836586868664e+00°)
4.04801802855227e+04	(-2.72569265803418e+01dB,-8.48287759699388e+00°)
4.05082487350157e+04	(-2.72572270872612e+01dB,-8.47739235704515e+00°)
4.05363366468196e+04	(-2.72575272104701e+01dB,-8.47191014819123e+00°)
4.05644440344295e+04	(-2.72578269504160e+01dB,-8.46643096978082e+00°)
4.05925709113495e+04	(-2.72581263075456e+01dB,-8.46095482116054e+00°)
4.06207172910934e+04	(-2.72584252823056e+01dB,-8.45548170167493e+00°)
4.06488831871841e+04	(-2.72587238751421e+01dB,-8.45001161066647e+00°)
4.06770686131540e+04	(-2.72590220865008e+01dB,-8.44454454747557e+00°)
4.07052735825449e+04	(-2.72593199168270e+01dB,-8.43908051144055e+00°)
4.07334981089079e+04	(-2.72596173665656e+01dB,-8.43361950189773e+00°)
4.07617422058037e+04	(-2.72599144361612e+01dB,-8.42816151818134e+00°)
4.07900058868022e+04	(-2.72602111260576e+01dB,-8.42270655962359e+00°)
4.08182891654827e+04	(-2.72605074366987e+01dB,-8.41725462555461e+00°)
4.08465920554340e+04	(-2.72608033685277e+01dB,-8.41180571530256e+00°)
4.08749145702544e+04	(-2.72610989219875e+01dB,-8.40635982819352e+00°)
4.09032567235515e+04	(-2.72613940975205e+01dB,-8.40091696355157e+00°)
4.09316185289423e+04	(-2.72616888955686e+01dB,-8.39547712069875e+00°)
4.09600000000534e+04	(-2.72619833165736e+01dB,-8.39004029895511e+00°)
4.09884011505207e+04	(-2.72622773609767e+01dB,-8.38460649763868e+00°)
4.10168219939897e+04	(-2.72625710292186e+01dB,-8.37917571606550e+00°)
4.10452625441153e+04	(-2.72628643217398e+01dB,-8.37374795354958e+00°)
4.10737228145617e+04	(-2.72631572389802e+01dB,-8.36832320940298e+00°)
4.11022028190028e+04	(-2.72634497813795e+01dB,-8.36290148293574e+00°)
4.11307025711220e+04	(-2.72637419493767e+01dB,-8.35748277345592e+00°)
4.11592220846119e+04	(-2.72640337434107e+01dB,-8.35206708026963e+00°)
4.11877613731750e+04	(-2.72643251639199e+01dB,-8.34665440268098e+00°)
4.12163204505229e+04	(-2.72646162113421e+01dB,-8.34124473999211e+00°)
4.12448993303770e+04	(-2.72649068861148e+01dB,-8.33583809150323e+00°)
4.12734980264681e+04	(-2.72651971886754e+01dB,-8.33043445651255e+00°)
4.13021165525365e+04	(-2.72654871194603e+01dB,-8.32503383431635e+00°)
4.13307549223321e+04	(-2.72657766789061e+01dB,-8.31963622420898e+00°)
4.13594131496142e+04	(-2.72660658674485e+01dB,-8.31424162548282e+00°)
4.13880912481519e+04	(-2.72663546855231e+01dB,-8.30885003742831e+00°)
4.14167892317235e+04	(-2.72666431335650e+01dB,-8.30346145933399e+00°)
4.14455071141171e+04	(-2.72669312120088e+01dB,-8.29807589048644e+00°)
4.14742449091303e+04	(-2.72672189212889e+01dB,-8.29269333017034e+00°)
4.15030026305703e+04	(-2.72675062618391e+01dB,-8.28731377766844e+00°)
4.15317802922538e+04	(-2.72677932340928e+01dB,-8.28193723226158e+00°)
4.15605779080071e+04	(-2.72680798384832e+01dB,-8.27656369322871e+00°)
4.15893954916662e+04	(-2.72683660754428e+01dB,-8.27119315984684e+00°)
4.16182330570764e+04	(-2.72686519454040e+01dB,-8.26582563139113e+00°)
4.16470906180929e+04	(-2.72689374487985e+01dB,-8.26046110713481e+00°)
4.16759681885805e+04	(-2.72692225860579e+01dB,-8.25509958634924e+00°)
4.17048657824134e+04	(-2.72695073576130e+01dB,-8.24974106830389e+00°)
4.17337834134755e+04	(-2.72697917638946e+01dB,-8.24438555226637e+00°)
4.17627210956605e+04	(-2.72700758053328e+01dB,-8.23903303750240e+00°)
4.17916788428714e+04	(-2.72703594823574e+01dB,-8.23368352327583e+00°)
4.18206566690213e+04	(-2.72706427953980e+01dB,-8.22833700884867e+00°)
4.18496545880325e+04	(-2.72709257448833e+01dB,-8.22299349348105e+00°)
4.18786726138372e+04	(-2.72712083312421e+01dB,-8.21765297643127e+00°)
4.19077107603771e+04	(-2.72714905549025e+01dB,-8.21231545695575e+00°)
4.19367690416038e+04	(-2.72717724162923e+01dB,-8.20698093430908e+00°)
4.19658474714784e+04	(-2.72720539158389e+01dB,-8.20164940774405e+00°)
4.19949460639717e+04	(-2.72723350539692e+01dB,-8.19632087651156e+00°)
4.20240648330642e+04	(-2.72726158311098e+01dB,-8.19099533986070e+00°)
4.20532037927461e+04	(-2.72728962476869e+01dB,-8.18567279703877e+00°)
4.20823629570174e+04	(-2.72731763041262e+01dB,-8.18035324729121e+00°)
4.21115423398876e+04	(-2.72734560008530e+01dB,-8.17503668986166e+00°)
4.21407419553760e+04	(-2.72737353382923e+01dB,-8.16972312399195e+00°)
4.21699618175117e+04	(-2.72740143168687e+01dB,-8.16441254892213e+00°)
4.21992019403335e+04	(-2.72742929370062e+01dB,-8.15910496389041e+00°)
4.22284623378898e+04	(-2.72745711991286e+01dB,-8.15380036813323e+00°)
4.22577430242390e+04	(-2.72748491036593e+01dB,-8.14849876088524e+00°)
4.22870440134489e+04	(-2.72751266510211e+01dB,-8.14320014137931e+00°)
4.23163653195974e+04	(-2.72754038416366e+01dB,-8.13790450884651e+00°)
4.23457069567720e+04	(-2.72756806759278e+01dB,-8.13261186251614e+00°)
4.23750689390700e+04	(-2.72759571543165e+01dB,-8.12732220161577e+00°)
4.24044512805983e+04	(-2.72762332772241e+01dB,-8.12203552537115e+00°)
4.24338539954739e+04	(-2.72765090450713e+01dB,-8.11675183300629e+00°)
4.24632770978234e+04	(-2.72767844582787e+01dB,-8.11147112374346e+00°)
4.24927206017831e+04	(-2.72770595172664e+01dB,-8.10619339680315e+00°)
4.25221845214993e+04	(-2.72773342224542e+01dB,-8.10091865140413e+00°)
4.25516688711281e+04	(-2.72776085742612e+01dB,-8.09564688676342e+00°)
4.25811736648352e+04	(-2.72778825731063e+01dB,-8.09037810209629e+00°)
4.26106989167964e+04	(-2.72781562194082e+01dB,-8.08511229661630e+00°)
4.26402446411971e+04	(-2.72784295135847e+01dB,-8.07984946953527e+00°)
4.26698108522326e+04	(-2.72787024560537e+01dB,-8.07458962006329e+00°)
4.26993975641083e+04	(-2.72789750472324e+01dB,-8.06933274740875e+00°)
4.27290047910390e+04	(-2.72792472875377e+01dB,-8.06407885077832e+00°)
4.27586325472496e+04	(-2.72795191773860e+01dB,-8.05882792937695e+00°)
4.27882808469750e+04	(-2.72797907171935e+01dB,-8.05357998240792e+00°)
4.28179497044597e+04	(-2.72800619073758e+01dB,-8.04833500907276e+00°)
4.28476391339582e+04	(-2.72803327483481e+01dB,-8.04309300857135e+00°)
4.28773491497348e+04	(-2.72806032405254e+01dB,-8.03785398010185e+00°)
4.29070797660640e+04	(-2.72808733843221e+01dB,-8.03261792286076e+00°)
4.29368309972297e+04	(-2.72811431801522e+01dB,-8.02738483604288e+00°)
4.29666028575261e+04	(-2.72814126284295e+01dB,-8.02215471884135e+00°)
4.29963953612572e+04	(-2.72816817295672e+01dB,-8.01692757044763e+00°)
4.30262085227369e+04	(-2.72819504839782e+01dB,-8.01170339005152e+00°)
4.30560423562889e+04	(-2.72822188920749e+01dB,-8.00648217684113e+00°)
4.30858968762471e+04	(-2.72824869542695e+01dB,-8.00126393000297e+00°)
4.31157720969552e+04	(-2.72827546709734e+01dB,-7.99604864872184e+00°)
4.31456680327667e+04	(-2.72830220425981e+01dB,-7.99083633218091e+00°)
4.31755846980453e+04	(-2.72832890695544e+01dB,-7.98562697956174e+00°)
4.32055221071645e+04	(-2.72835557522528e+01dB,-7.98042059004420e+00°)
4.32354802745078e+04	(-2.72838220911033e+01dB,-7.97521716280657e+00°)
4.32654592144689e+04	(-2.72840880865155e+01dB,-7.97001669702546e+00°)
4.32954589414510e+04	(-2.72843537388988e+01dB,-7.96481919187588e+00°)
4.33254794698676e+04	(-2.72846190486620e+01dB,-7.95962464653122e+00°)
4.33555208141423e+04	(-2.72848840162137e+01dB,-7.95443306016325e+00°)
4.33855829887085e+04	(-2.72851486419617e+01dB,-7.94924443194212e+00°)
4.34156660080097e+04	(-2.72854129263139e+01dB,-7.94405876103640e+00°)
4.34457698864992e+04	(-2.72856768696774e+01dB,-7.93887604661301e+00°)
4.34758946386407e+04	(-2.72859404724593e+01dB,-7.93369628783732e+00°)
4.35060402789076e+04	(-2.72862037350659e+01dB,-7.92851948387309e+00°)
4.35362068217835e+04	(-2.72864666579032e+01dB,-7.92334563388249e+00°)
4.35663942817621e+04	(-2.72867292413771e+01dB,-7.91817473702608e+00°)
4.35966026733469e+04	(-2.72869914858928e+01dB,-7.91300679246289e+00°)
4.36268320110517e+04	(-2.72872533918551e+01dB,-7.90784179935036e+00°)
4.36570823094003e+04	(-2.72875149596686e+01dB,-7.90267975684432e+00°)
4.36873535829265e+04	(-2.72877761897373e+01dB,-7.89752066409909e+00°)
4.37176458461742e+04	(-2.72880370824649e+01dB,-7.89236452026738e+00°)
4.37479591136975e+04	(-2.72882976382548e+01dB,-7.88721132450039e+00°)
4.37782934000604e+04	(-2.72885578575097e+01dB,-7.88206107594772e+00°)
4.38086487198372e+04	(-2.72888177406323e+01dB,-7.87691377375747e+00°)
4.38390250876121e+04	(-2.72890772880246e+01dB,-7.87176941707614e+00°)
4.38694225179796e+04	(-2.72893365000883e+01dB,-7.86662800504875e+00°)
4.38998410255443e+04	(-2.72895953772248e+01dB,-7.86148953681873e+00°)
4.39302806249207e+04	(-2.72898539198349e+01dB,-7.85635401152803e+00°)
4.39607413307336e+04	(-2.72901121283193e+01dB,-7.85122142831704e+00°)
4.39912231576181e+04	(-2.72903700030779e+01dB,-7.84609178632462e+00°)
4.40217261202192e+04	(-2.72906275445105e+01dB,-7.84096508468816e+00°)
4.40522502331921e+04	(-2.72908847530165e+01dB,-7.83584132254350e+00°)
4.40827955112023e+04	(-2.72911416289948e+01dB,-7.83072049902497e+00°)
4.41133619689253e+04	(-2.72913981728440e+01dB,-7.82560261326542e+00°)
4.41439496210468e+04	(-2.72916543849622e+01dB,-7.82048766439616e+00°)
4.41745584822628e+04	(-2.72919102657471e+01dB,-7.81537565154707e+00°)
4.42051885672795e+04	(-2.72921658155961e+01dB,-7.81026657384647e+00°)
4.42358398908131e+04	(-2.72924210349062e+01dB,-7.80516043042123e+00°)
4.42665124675901e+04	(-2.72926759240739e+01dB,-7.80005722039674e+00°)
4.42972063123473e+04	(-2.72929304834955e+01dB,-7.79495694289689e+00°)
4.43279214398316e+04	(-2.72931847135666e+01dB,-7.78985959704413e+00°)
4.43586578648003e+04	(-2.72934386146828e+01dB,-7.78476518195939e+00°)
4.43894156020206e+04	(-2.72936921872389e+01dB,-7.77967369676220e+00°)
4.44201946662703e+04	(-2.72939454316296e+01dB,-7.77458514057057e+00°)
4.44509950723373e+04	(-2.72941983482491e+01dB,-7.76949951250109e+00°)
4.44818168350197e+04	(-2.72944509374913e+01dB,-7.76441681166888e+00°)
4.45126599691259e+04	(-2.72947031997495e+01dB,-7.75933703718763e+00°)
4.45435244894747e+04	(-2.72949551354167e+01dB,-7.75426018816957e+00°)
4.45744104108948e+04	(-2.72952067448857e+01dB,-7.74918626372550e+00°)
4.46053177482257e+04	(-2.72954580285486e+01dB,-7.74411526296478e+00°)
4.46362465163167e+04	(-2.72957089867973e+01dB,-7.73904718499534e+00°)
4.46671967300278e+04	(-2.72959596200233e+01dB,-7.73398202892369e+00°)
4.46981684042290e+04	(-2.72962099286176e+01dB,-7.72891979385492e+00°)
4.47291615538008e+04	(-2.72964599129710e+01dB,-7.72386047889268e+00°)
4.47601761936340e+04	(-2.72967095734737e+01dB,-7.71880408313924e+00°)
4.47912123386296e+04	(-2.72969589105155e+01dB,-7.71375060569542e+00°)
4.48222700036989e+04	(-2.72972079244861e+01dB,-7.70870004566069e+00°)
4.48533492037639e+04	(-2.72974566157745e+01dB,-7.70365240213306e+00°)
4.48844499537566e+04	(-2.72977049847695e+01dB,-7.69860767420919e+00°)
4.49155722686193e+04	(-2.72979530318593e+01dB,-7.69356586098432e+00°)
4.49467161633050e+04	(-2.72982007574320e+01dB,-7.68852696155231e+00°)
4.49778816527769e+04	(-2.72984481618750e+01dB,-7.68349097500565e+00°)
4.50090687520083e+04	(-2.72986952455756e+01dB,-7.67845790043540e+00°)
4.50402774759834e+04	(-2.72989420089205e+01dB,-7.67342773693133e+00°)
4.50715078396964e+04	(-2.72991884522961e+01dB,-7.66840048358176e+00°)
4.51027598581521e+04	(-2.72994345760884e+01dB,-7.66337613947368e+00°)
4.51340335463655e+04	(-2.72996803806829e+01dB,-7.65835470369272e+00°)
4.51653289193622e+04	(-2.72999258664650e+01dB,-7.65333617532312e+00°)
4.51966459921783e+04	(-2.73001710338195e+01dB,-7.64832055344780e+00°)
4.52279847798599e+04	(-2.73004158831307e+01dB,-7.64330783714832e+00°)
4.52593452974641e+04	(-2.73006604147827e+01dB,-7.63829802550488e+00°)
4.52907275600580e+04	(-2.73009046291592e+01dB,-7.63329111759635e+00°)
4.53221315827193e+04	(-2.73011485266436e+01dB,-7.62828711250025e+00°)
4.53535573805362e+04	(-2.73013921076185e+01dB,-7.62328600929279e+00°)
4.53850049686073e+04	(-2.73016353724666e+01dB,-7.61828780704882e+00°)
4.54164743620417e+04	(-2.73018783215700e+01dB,-7.61329250484189e+00°)
4.54479655759589e+04	(-2.73021209553103e+01dB,-7.60830010174422e+00°)
4.54794786254891e+04	(-2.73023632740690e+01dB,-7.60331059682669e+00°)
4.55110135257727e+04	(-2.73026052782270e+01dB,-7.59832398915890e+00°)
4.55425702919608e+04	(-2.73028469681647e+01dB,-7.59334027780914e+00°)
4.55741489392150e+04	(-2.73030883442625e+01dB,-7.58835946184435e+00°)
4.56057494827072e+04	(-2.73033294069001e+01dB,-7.58338154033021e+00°)
4.56373719376201e+04	(-2.73035701564569e+01dB,-7.57840651233110e+00°)
4.56690163191468e+04	(-2.73038105933119e+01dB,-7.57343437691009e+00°)
4.57006826424909e+04	(-2.73040507178438e+01dB,-7.56846513312898e+00°)
4.57323709228666e+04	(-2.73042905304308e+01dB,-7.56349878004826e+00°)
4.57640811754986e+04	(-2.73045300314508e+01dB,-7.55853531672716e+00°)
4.57958134156222e+04	(-2.73047692212811e+01dB,-7.55357474222363e+00°)
4.58275676584833e+04	(-2.73050081002991e+01dB,-7.54861705559434e+00°)
4.58593439193382e+04	(-2.73052466688812e+01dB,-7.54366225589468e+00°)
4.58911422134541e+04	(-2.73054849274039e+01dB,-7.53871034217881e+00°)
4.59229625561084e+04	(-2.73057228762432e+01dB,-7.53376131349960e+00°)
4.59548049625894e+04	(-2.73059605157744e+01dB,-7.52881516890866e+00°)
4.59866694481958e+04	(-2.73061978463729e+01dB,-7.52387190745637e+00°)
4.60185560282370e+04	(-2.73064348684134e+01dB,-7.51893152819183e+00°)
4.60504647180331e+04	(-2.73066715822703e+01dB,-7.51399403016294e+00°)
4.60823955329146e+04	(-2.73069079883176e+01dB,-7.50905941241630e+00°)
4.61143484882228e+04	(-2.73071440869290e+01dB,-7.50412767399733e+00°)
4.61463235993096e+04	(-2.73073798784778e+01dB,-7.49919881395017e+00°)
4.61783208815375e+04	(-2.73076153633366e+01dB,-7.49427283131776e+00°)
4.62103403502798e+04	(-2.73078505418782e+01dB,-7.48934972514182e+00°)
4.62423820209203e+04	(-2.73080854144746e+01dB,-7.48442949446281e+00°)
4.62744459088535e+04	(-2.73083199814974e+01dB,-7.47951213832001e+00°)
4.63065320294845e+04	(-2.73085542433181e+01dB,-7.47459765575146e+00°)
4.63386403982294e+04	(-2.73087882003076e+01dB,-7.46968604579402e+00°)
4.63707710305145e+04	(-2.73090218528365e+01dB,-7.46477730748332e+00°)
4.64029239417773e+04	(-2.73092552012749e+01dB,-7.45987143985380e+00°)
4.64350991474656e+04	(-2.73094882459927e+01dB,-7.45496844193868e+00°)
4.64672966630382e+04	(-2.73097209873594e+01dB,-7.45006831277003e+00°)
4.64995165039643e+04	(-2.73099534257439e+01dB,-7.44517105137867e+00°)
4.65317586857243e+04	(-2.73101855615150e+01dB,-7.44027665679429e+00°)
4.65640232238088e+04	(-2.73104173950409e+01dB,-7.43538512804537e+00°)
4.65963101337195e+04	(-2.73106489266896e+01dB,-7.43049646415921e+00°)
4.66286194309687e+04	(-2.73108801568286e+01dB,-7.42561066416194e+00°)
4.66609511310796e+04	(-2.73111110858250e+01dB,-7.42072772707852e+00°)
4.66933052495860e+04	(-2.73113417140456e+01dB,-7.41584765193274e+00°)
4.67256818020325e+04	(-2.73115720418568e+01dB,-7.41097043774723e+00°)
4.67580808039746e+04	(-2.73118020696247e+01dB,-7.40609608354346e+00°)
4.67905022709784e+04	(-2.73120317977148e+01dB,-7.40122458834174e+00°)
4.68229462186209e+04	(-2.73122612264924e+01dB,-7.39635595116123e+00°)
4.68554126624900e+04	(-2.73124903563225e+01dB,-7.39149017101995e+00°)
4.68879016181842e+04	(-2.73127191875694e+01dB,-7.38662724693476e+00°)
4.69204131013130e+04	(-2.73129477205973e+01dB,-7.38176717792139e+00°)
4.69529471274966e+04	(-2.73131759557701e+01dB,-7.37690996299444e+00°)
4.69855037123660e+04	(-2.73134038934509e+01dB,-7.37205560116735e+00°)
4.70180828715632e+04	(-2.73136315340029e+01dB,-7.36720409145247e+00°)
4.70506846207409e+04	(-2.73138588777886e+01dB,-7.36235543286099e+00°)
4.70833089755628e+04	(-2.73140859251703e+01dB,-7.35750962440300e+00°)
4.71159559517032e+04	(-2.73143126765098e+01dB,-7.35266666508746e+00°)
4.71486255648477e+04	(-2.73145391321687e+01dB,-7.34782655392223e+00°)
4.71813178306922e+04	(-2.73147652925079e+01dB,-7.34298928991404e+00°)
4.72140327649441e+04	(-2.73149911578884e+01dB,-7.33815487206851e+00°)
4.72467703833212e+04	(-2.73152167286703e+01dB,-7.33332329939020e+00°)
4.72795307015524e+04	(-2.73154420052137e+01dB,-7.32849457088252e+00°)
4.73123137353775e+04	(-2.73156669878783e+01dB,-7.32366868554781e+00°)
4.73451195005473e+04	(-2.73158916770231e+01dB,-7.31884564238732e+00°)
4.73779480128234e+04	(-2.73161160730071e+01dB,-7.31402544040120e+00°)
4.74107992879783e+04	(-2.73163401761888e+01dB,-7.30920807858852e+00°)
4.74436733417955e+04	(-2.73165639869263e+01dB,-7.30439355594727e+00°)
4.74765701900695e+04	(-2.73167875055772e+01dB,-7.29958187147437e+00°)
4.75094898486056e+04	(-2.73170107324990e+01dB,-7.29477302416566e+00°)
4.75424323332203e+04	(-2.73172336680486e+01dB,-7.28996701301590e+00°)
4.75753976597407e+04	(-2.73174563125826e+01dB,-7.28516383701881e+00°)
4.76083858440053e+04	(-2.73176786664574e+01dB,-7.28036349516702e+00°)
4.76413969018632e+04	(-2.73179007300286e+01dB,-7.27556598645212e+00°)
4.76744308491748e+04	(-2.73181225036519e+01dB,-7.27077130986464e+00°)
4.77074877018113e+04	(-2.73183439876823e+01dB,-7.26597946439405e+00°)
4.77405674756549e+04	(-2.73185651824746e+01dB,-7.26119044902879e+00°)
